id	KSGS1	KSGS2	KSGS5	KSGS6	KSGS1_GB	KSGS2_GB	KSGS5_GB	KSGS6_GB	TR_young	TR_old	TR_young_log	TR_old_log
Scyl1	399	417	493	254	371	458	429	331	0.984318456	0.9828947368	-0.0068643718	-0.0074929905
Zkscan6	484	572	351	284	417	371	315	331	1.3401015228	0.9829721362	0.1271377007	-0.0074587927
Sdhaf2	417	613	461	292	415	413	395	371	1.2439613527	0.9830287206	0.0948068879	-0.0074337934
Chmp7	473	451	476	221	553	334	391	318	1.0417136415	0.9830747532	0.0177483514	-0.0074134571
Ndufa12	456	612	548	292	411	489	496	358	1.1866666667	0.9836065574	0.0743287433	-0.0071785846
Taf5l	619	678	643	318	487	596	535	442	1.1975992613	0.9836233367	0.0783115195	-0.0071711761
Eif2b2	152	214	159	83	134	152	125	121	1.2797202797	0.9837398374	0.1071150523	-0.0071197411
Ero1lb	648	898	759	467	513	452	634	611	1.6020725389	0.9847389558	0.2046821762	-0.0066788812
Klhl42	419	559	418	295	316	449	381	343	1.2784313725	0.9848066298	0.1066774196	-0.0066490363
Atp6v1b2	679	876	912	519	692	779	885	568	1.0571040109	0.9848589126	0.0241177206	-0.0066259805
Tagln2	231	244	312	211	216	212	276	255	1.1098130841	0.9849340866	0.0452498406	-0.0065928322
Plau	31	41	69	62	73	43	56	77	0.6206896552	0.984962406	-0.2071254928	-0.0065803453
5731455P16Rik	312	299	317	215	268	241	311	229	1.2003929273	0.9851851852	0.0793234279	-0.0064821275
Ccdc126	183	334	259	148	261	168	181	232	1.2051282051	0.985472155	0.0810332509	-0.0063556424
Slc35e1	383	537	355	262	419	419	339	287	1.0978520286	0.9856230032	0.0405438087	-0.0062891692
Polm	156	218	216	136	121	187	199	158	1.2142857143	0.9859943978	0.0843208857	-0.0061255526
D231125D16Rik	1369	2228	1911	1136	1587	2117	1298	1791	0.971112311	0.9864033668	-0.0127305402	-0.0059454541
Gpatch3	291	445	388	212	314	388	377	231	1.0484330484	0.9868421053	0.0205407022	-0.0057523289
9131118F23Rik	21	24	35	41	42	31	26	51	0.6164383562	0.987012987	-0.2101103463	-0.0056771329
Vps11	471	481	471	292	416	448	419	354	1.1018518519	0.9870633894	0.0421232059	-0.005654956
Slc39a6	183	236	315	146	241	178	211	256	1	0.9871520343	0	-0.0056159552
Rdm1	831	1193	1111	513	1598	1248	1193	452	0.711173577	0.9872340426	-0.1480243876	-0.0055798774
Dscr3	671	872	1144	535	689	879	946	753	0.9840561224	0.9882283696	-0.0069801323	-0.0051426827
Trim68	95	131	124	51	95	76	86	91	1.3216374269	0.988700565	0.1211123288	-0.0049352177
Cpsf4	485	717	561	354	359	513	496	429	1.378440367	0.9891891892	0.1393879827	-0.0047206387
Mrpl38	354	441	451	212	431	451	414	256	0.9013605442	0.9895522388	-0.0451014565	-0.0045612743
Gnpat	654	881	814	442	673	699	722	547	1.1188046647	0.9897557132	0.0487542684	-0.0044719827
Fam96a	142	216	225	178	161	179	234	173	1.0529411765	0.9901719902	0.0224041096	-0.0042893631
Glrx	196	513	368	245	195	614	398	221	0.8763906057	0.9903069467	-0.0573022864	-0.0042301745
Sike1	368	361	411	235	389	421	411	241	0.9	0.990797546	-0.0457574906	-0.0040150777
Thap2	378	469	416	283	442	585	379	326	0.8247322298	0.9914893617	-0.0836870333	-0.0037119412
Rbmx	193	248	214	146	176	254	216	147	1.0255813953	0.9917355372	0.0109701339	-0.0036041243
Gm26728	64	111	415	74	159	148	326	167	0.5700325733	0.9918864097	-0.2441003268	-0.0035380602
Acadm	581	1181	1184	414	573	1116	1125	486	1.0432208407	0.991930478	0.0183762545	-0.0035187654
Nsfl1c	326	448	416	211	322	285	349	283	1.2751235585	0.9920886076	0.1055522696	-0.0034495375
Prpf4	292	411	395	254	385	441	357	297	0.8510895884	0.9923547401	-0.0700247223	-0.0033330515
Ccne1	116	149	75	62	119	87	61	77	1.286407767	0.9927536232	0.1093786536	-0.0031585192
Gm26881	228	279	226	217	293	311	223	223	0.8394039735	0.9932735426	-0.0760289793	-0.0029311325
Rhot2	452	562	511	236	518	534	481	271	0.963878327	0.9933510638	-0.0159777848	-0.0028972388
Fem1b	478	551	642	315	483	531	592	371	1.0147928994	0.9937694704	0.0063774198	-0.0027143493
Nepro	482	561	711	421	521	597	692	447	0.9329159213	0.9938542581	-0.0301574951	-0.0026772972
Mtfmt	217	246	321	171	246	242	264	231	0.9487704918	0.9939393939	-0.022838831	-0.0026400962
Wdr45b	1115	1154	1126	861	775	1227	746	1251	1.1333666334	0.9949924887	0.0543704227	-0.0021801978
Tiprl	665	737	649	412	628	767	621	445	1.0050179211	0.9953095685	0.002173806	-0.0020418208
BC115624	231	257	287	143	219	312	255	177	0.9190207156	0.9953703704	-0.0366746991	-0.0020152912
Sgpp1	651	935	981	585	784	991	952	621	0.8935211268	0.9955499046	-0.0488951744	-0.0019369649
Pctp	334	511	587	145	436	653	441	294	0.7759412305	0.9959183673	-0.1101711708	-0.001776258
Mri1	285	341	323	167	192	315	319	173	1.2347140039	0.9959349593	0.0915663739	-0.0017690227
Ptcd1	585	681	651	371	512	613	574	452	1.1253333333	0.9961013645	0.0512811832	-0.001696465
E131319D12Rik	392	584	552	242	355	517	482	315	1.119266055	0.9962358846	0.0489333327	-0.001637819
Creg1	878	1173	1424	741	327	598	1616	557	2.2172972973	0.9963184538	0.3458239276	-0.0016018256
Ssr3	341	512	484	371	331	333	481	377	1.2846385542	0.9965034965	0.1087809518	-0.0015211731
Mocs2	621	1196	1127	492	571	984	1113	511	1.168488746	0.9969211823	0.0676245339	-0.0013391762
Rida	616	791	913	441	877	882	924	434	0.799886299	0.9970544919	-0.096971742	-0.0012811056
Pgam5	233	392	256	123	211	232	234	146	1.4108352144	0.9973684211	0.1494762911	-0.0011443866
Klhl28	236	313	289	181	299	224	236	235	1.0497131931	0.9978768577	0.0210706556	-0.0009230492
Tspan33	159	417	362	142	219	235	288	217	1.268722467	0.998019802	0.1033666306	-0.0008608417
Hus1	321	311	337	187	291	317	292	233	1.0394736842	0.9980952381	0.016813499	-0.0008280164
Tceb1	362	416	425	244	386	389	415	255	1.0038709677	0.9985074627	0.0016778945	-0.0006486849
Ccdc161	28	22	31	31	62	47	33	29	0.4587155963	1	-0.3384564936	0
F7	441	587	411	336	451	693	382	365	0.8986013986	1	-0.0464329098	0
Rpia	618	598	683	461	785	518	713	431	0.9332310054	1	-0.0300108408	0
Cdk21	124	161	211	79	111	177	192	98	0.9895833333	1	-0.0045476278	0
Ripk2	545	911	715	449	731	612	535	629	1.0841399851	1	0.0350853623	0
Klhl36	256	317	336	219	225	266	291	264	1.16700611	1	0.0670731298	0
Gm14321	32	59	54	33	49	25	45	42	1.2297297297	1	0.0898096726	0
Cpt2	747	1173	1168	511	693	817	1149	529	1.2715231788	1.0005959476	0.1043242814	0.0002587396
Khnyn	528	897	961	458	473	763	989	429	1.1529126214	1.0007052186	0.0617963936	0.0003061646
Pmf1	735	1117	873	479	686	811	872	479	1.2371409486	1.0007401925	0.092419182	0.0003213426
Mob3c	385	546	458	255	282	395	421	291	1.3751846381	1.0014044944	0.1383610123	0.0006095362
Ganab	463	711	648	393	532	646	594	445	0.9966044143	1.0019249278	-0.0014771935	0.000835182
Ccdc94	298	267	274	181	215	219	241	213	1.301843318	1.0022026432	0.1145587183	0.0009555438
Scrn3	591	855	811	436	688	954	747	497	0.8806333739	1.0024115756	-0.0552048598	0.0010460731
Bach1	1575	2629	1843	1354	2249	2584	1456	1733	0.8698530933	1.0025086234	-0.0605540878	0.001088117
Cdk9	417	721	647	425	486	563	675	392	1.0848427073	1.0046860356	0.0353667739	0.0020303659
2511112B13Rik	253	367	324	215	335	312	275	261	0.9582689335	1.0055970149	-0.0185125912	0.0024239755
Asah1	419	483	745	475	473	511	637	576	0.9166666667	1.0057708162	-0.0377885609	0.0024990298
Tdg	383	414	383	313	441	372	381	311	0.9803198032	1.0057803468	-0.0086322242	0.0025031452
Rmnd5b	367	516	526	329	349	396	556	294	1.1852348993	1.0058823529	0.0738044308	0.002547189
Pgd	615	476	1433	531	346	279	1513	439	1.7456	1.006147541	0.2419447332	0.0026616701
Ergic3	231	286	211	116	137	181	161	164	1.6257861635	1.0061538462	0.2110634231	0.0026643917
Tmem121a	493	661	597	414	494	1198	419	585	0.6820330969	1.0069721116	-0.1661945499	0.0030174428
Myg1	138	199	169	111	143	183	147	131	1.0337423313	1.0071942446	0.0144123008	0.0031132354
Arf1	911	1131	1161	677	1115	1189	1143	681	0.8862847222	1.0076754386	-0.052426737	0.0033206731
Smkr-ps	73	144	92	38	41	51	61	68	2.3586956522	1.007751938	0.3726719065	0.003353642
Rnf139	522	759	658	359	481	586	588	421	1.2005623243	1.0079286422	0.0793847103	0.0034297867
Serf1	39	46	97	24	42	47	39	81	0.9550561798	1.0083333333	-0.0199710809	0.0036041243
Zfp212	327	453	421	184	346	361	331	269	1.1032531825	1.0083333333	0.0426751889	0.0036041243
Mtch1	444	786	617	352	445	561	516	444	1.2226640159	1.009375	0.0873071307	0.004052544
Nsmf	588	574	1171	391	441	461	1171	376	1.288248337	1.0096961862	0.1099995905	0.0041907158
Gm2885	239	263	291	217	249	221	215	288	1.0680851064	1.0099403579	0.0286058592	0.0042957272
Ajuba	155	211	143	159	152	164	135	164	1.1582278481	1.0100334448	0.0637940028	0.0043357546
Cog6	483	583	513	351	386	344	431	424	1.4602739726	1.0105263158	0.1644343446	0.0045476278
Fam161b2	336	557	611	196	383	431	473	325	1.0970515971	1.0112781955	0.040227054	0.0048706434
Tmem123	496	673	484	469	393	476	445	497	1.3452243959	1.0116772824	0.1287947347	0.0050419978
Nsun3	632	648	712	421	713	567	536	583	1	1.0125111707	0	0.0053998233
Plagl2	375	521	578	311	436	514	513	365	0.9431578947	1.0125284738	-0.0254155956	0.0054072451
Zfp975	311	431	227	251	245	214	226	246	1.6165577342	1.0127118644	0.2085912197	0.005485898
Gm6787	41	75	41	36	59	52	45	31	1.045045045	1.0131578947	0.0191350104	0.0056771329
Ist1	654	756	711	516	687	826	712	499	0.9319233311	1.0132122213	-0.0306198154	0.0057004196
Tor2a	116	174	186	116	119	177	181	117	0.9797297297	1.0134228188	-0.0088937132	0.0057906789
Btbd11	481	716	774	348	466	321	614	493	1.5209656925	1.0135501355	0.182119418	0.005845236
Zfp994	245	315	321	189	219	245	245	258	1.2068965517	1.013916501	0.0816700465	0.006002191
Slc31a1	978	1482	1189	724	1361	1388	993	893	0.8948708621	1.0143160127	-0.0482396327	0.0061732816
Tmem116b	969	1565	1421	675	1142	1818	1393	673	0.8560810811	1.0145208132	-0.0674851005	0.0062609611
Atp1b3	541	828	758	491	572	645	615	616	1.1248972884	1.0146222583	0.0511128699	0.0063043854
Cox7b	88	125	121	83	117	147	123	78	0.8068181818	1.0149253731	-0.0932243234	0.00643411
Arl14ep	145	176	185	83	141	148	138	126	1.1107266436	1.0151515152	0.0456071896	0.0065308672
Mrpl21	268	358	323	143	235	266	288	171	1.249500998	1.0152505447	0.0967366073	0.0065732312
Gm12157	942	1482	1315	793	1145	1145	1122	954	1.0585152838	1.0154142582	0.0246971332	0.0066432574
Slc1a4	358	344	343	231	348	174	272	293	1.3448275862	1.0159292035	0.1286666091	0.0068634446
Ythdc1	692	879	782	473	685	688	759	476	1.1442097597	1.016194332	0.0585056478	0.0069767682
Rab21	831	985	984	634	672	842	941	651	1.1994715984	1.0163316583	0.078989969	0.0070354539
Gipc1	289	411	515	289	399	532	477	314	0.7518796992	1.0164348925	-0.123851641	0.0070795653
Zfp958	419	467	562	379	548	522	511	414	0.8280373832	1.0172972973	-0.0819500558	0.0074478907
Rrn3	835	1156	849	533	652	691	711	647	1.4825018615	1.0176730486	0.1709952474	0.0076082731
Hlx	267	367	371	232	263	321	321	271	1.0856164384	1.0185810811	0.0356764108	0.0079956054
Gm4171	7	3	11	43	6	12	19	34	0.5555555556	1.0188679245	-0.2552725051	0.0081178902
Ddx55	251	319	296	179	316	318	223	243	0.8990536278	1.0193133047	-0.0462144022	0.0083076929
Msantd2	443	511	543	335	491	475	467	394	0.9875776398	1.0197444832	-0.0054287517	0.0084913645
Gtpbp1	525	836	691	433	632	614	576	525	1.0922953451	1.0208900999	0.0383400829	0.0089789923
Cd93	73	99	161	81	114	92	122	115	0.8349514563	1.0210970464	-0.0783387735	0.00906702
Zfp954	99	147	143	122	155	121	147	112	0.8913043478	1.0231660232	-0.049973975	0.0099461099
Tbx2	249	323	348	223	254	384	331	227	0.8965517241	1.023297491	-0.0474246499	0.0100019093
Ftsj3	417	438	518	226	377	545	432	295	0.9273318872	1.0233837689	-0.0327648063	0.0100385247
Abhd8	45	83	186	111	114	111	165	125	0.5688888889	1.024137931	-0.2449725485	0.0103584514
Ube2z	712	863	825	491	611	672	811	473	1.2275915822	1.0249221184	0.0890539018	0.0106908655
Tmem51a	813	1328	992	555	532	1391	911	598	1.1133645346	1.0251822399	0.0466373831	0.0108010739
3111156K17Rik	1118	1479	1352	752	1218	1368	1184	868	1.0042536736	1.0253411306	0.0018434291	0.010868379
C431114B12Rik	229	273	292	218	242	241	216	281	1.0393374741	1.0261569416	0.0167565864	0.0112137874
Kcnab3	97	119	163	71	113	126	117	111	0.9037656904	1.0263157895	-0.0439441498	0.0112810104
D16Ertd472e	411	761	711	419	427	461	664	437	1.3198198198	1.0263396912	0.1205146459	0.0112911245
C131161C12Rik	135	229	276	136	219	165	163	238	0.9479166667	1.0274314214	-0.0232298407	0.0117528434
Aaas	261	248	216	186	181	185	195	196	1.3907103825	1.0281329923	0.1432366969	0.0120492957
Mrs2	727	826	741	412	652	799	675	446	1.0702963473	1.0285459411	0.0295040433	0.0122236947
Ppwd1	423	491	422	216	375	367	346	274	1.2318059299	1.0290322581	0.0905422905	0.0124289892
Uba3	413	631	512	321	354	461	475	334	1.2809815951	1.0296662546	0.1075428899	0.0126964798
Paxip1	1136	1579	1362	821	1165	1383	1248	872	1.0655416013	1.0297169811	0.0275704103	0.0127178748
Rnf19b	1131	1589	1172	774	1175	1124	778	1111	1.183123097	1.0301746956	0.0730299328	0.012910878
Dtwd2	452	631	616	419	581	465	473	531	1.0353728489	1.030876494	0.0150967721	0.013206637
Upf3b	165	227	211	113	164	176	157	157	1.1529411765	1.0318471338	0.06180715	0.0136153621
Trmt44	391	572	554	285	361	444	422	391	1.1962732919	1.0319803198	0.0778304068	0.0136714152
Pycrl	299	391	297	219	332	517	283	217	0.8127208481	1.032	-0.0900585995	0.0136796973
Lfng	265	337	375	389	217	281	389	351	1.2088353414	1.0324324324	0.0823671485	0.0138616388
Lrrc46	213	211	187	99	113	189	156	121	1.4039735099	1.0324909747	0.1473589136	0.0138862641
Fam174a	267	356	351	273	342	331	261	343	0.9257057949	1.0331125828	-0.0335270176	0.0141476511
Pcyox1l	97	184	154	64	131	167	94	117	0.9429530201	1.0331753555	-0.0255099442	0.0141740383
Swt1	942	1441	1288	873	1181	1166	1143	948	1.0153387303	1.0334768054	0.0066109527	0.0143007341
Trim46	139	152	158	119	114	111	127	141	1.2933333333	1.0335820896	0.1117104709	0.014344975
Zscan29	661	753	651	391	471	696	573	435	1.2116538132	1.0337301587	0.0833785534	0.0144071869
Mvk	385	511	391	235	311	249	324	281	1.6	1.0347107438	0.2041199827	0.0148189586
Ints5	615	952	924	498	632	893	855	519	1.0275409836	1.0349344978	0.0117991528	0.0149128637
1811124B13Rik	229	261	261	183	241	263	215	214	0.9722222222	1.034965035	-0.0122344564	0.0149256779
Rab18	711	831	911	584	673	719	833	611	1.1077586207	1.0353185596	0.0444451384	0.0150739994
Vps37c	629	778	971	527	595	611	848	598	1.1666666667	1.0359612725	0.0669467896	0.0153435204
Pdlim7	714	968	1215	482	591	678	1145	492	1.3254531127	1.036652413	0.1223643694	0.0156331629
Tnip2	262	296	458	241	252	261	343	331	1.0877192982	1.0370919881	0.0365168338	0.0158172792
BC113331	343	494	585	291	495	511	433	411	0.8320079523	1.0379146919	-0.0798725227	0.0161616595
Cbr4	417	441	347	254	357	418	288	291	1.1070967742	1.0379965458	0.0441855853	0.0161959083
Fam187b	333	517	577	237	329	349	466	318	1.2536873156	1.0382653061	0.0981892318	0.0163083422
Fhl3	94	123	182	112	143	144	168	115	0.756097561	1.038869258	-0.1214221629	0.0165608949
Slc12a4	453	567	819	487	431	645	724	533	0.9479553903	1.0389817025	-0.0232120996	0.0166078993
Erf	1111	1458	1141	711	1517	1539	1119	663	0.8406413613	1.0392817059	-0.0753892456	0.0167332826
Pgm3	384	594	635	391	362	368	573	414	1.3397260274	1.0395136778	0.1270159947	0.0168302081
Tatdn2	657	944	916	496	769	884	811	547	0.9685420448	1.0397643594	-0.0138815217	0.0169349268
Med4	185	217	187	111	154	145	157	129	1.3444816054	1.041958042	0.1285548648	0.0178502309
Ddx3x	1211	1565	1364	816	1646	1467	1279	813	0.8917442981	1.0420650096	-0.0497596589	0.0178948134
Ncbp1	788	833	846	481	686	653	724	549	1.2106049291	1.0424194815	0.0830024378	0.0180425192
4931556M19Rik	715	696	1111	329	774	756	719	662	0.9222222222	1.0427226647	-0.0351644171	0.0181688135
Nudcd2	123	161	122	97	123	139	112	98	1.0839694656	1.0428571429	0.0350170487	0.0182248201
Gtf3a	513	531	371	286	412	547	361	269	1.0886339937	1.0428571429	0.0368818915	0.0182248201
Zfp874b	374	437	268	216	268	317	248	216	1.3863247863	1.0431034483	0.1418649881	0.0183273811
Ndrg2	979	1835	1415	896	1117	2372	1239	976	0.8065348237	1.0433408578	-0.0933768763	0.0184262149
Nudc	288	429	384	265	275	275	365	257	1.3036363636	1.0434083601	0.1151564662	0.0184543121
Kctd5	536	692	674	382	525	545	566	446	1.1476635514	1.0434782609	0.0598145891	0.0184834057
Zfp868	365	394	315	233	251	311	312	213	1.3505338078	1.0438095238	0.1305054603	0.0186212551
Parp6	471	521	499	285	458	442	399	352	1.1022222222	1.0439414115	0.0422691627	0.0186761257
Pigg	621	748	691	411	574	553	566	489	1.21472937	1.044549763	0.0844795321	0.0189291349
Abhd13	376	385	383	246	314	349	334	268	1.1478129713	1.0448504983	0.0598711284	0.0190541542
Cpox	534	1158	924	421	517	1153	869	418	1.0131736527	1.0450660451	0.0056838876	0.0191437374
Gm44767	463	429	336	214	286	317	237	289	1.4792703151	1.0456273764	0.1700475422	0.0193769453
Vmn1r4	253	376	323	181	255	225	225	257	1.3104166667	1.0456431535	0.1174094081	0.0193834982
Tgfbr1	1317	1624	1446	849	1238	1127	1269	925	1.243551797	1.0460346399	0.0946638794	0.0195460666
Dazap2	393	596	521	319	266	354	589	214	1.5951612903	1.0460772105	0.2028046021	0.0195637408
Pttg1ip	596	1178	1123	461	551	884	998	516	1.2362369338	1.0462351387	0.0921017144	0.0196293021
Mapk7	84	113	149	97	111	122	124	111	0.8454935622	1.0468085106	-0.0728896949	0.0198672448
Slc9a1	1233	1759	1612	911	1131	1262	1219	1191	1.2503134141	1.0468879668	0.0970188906	0.0199002079
Snx7	1266	1583	1533	862	914	814	1323	961	1.6487268519	1.0485989492	0.2171487111	0.0206094182
Dbndd2	51	55	113	36	56	62	96	46	0.8983050847	1.0492957746	-0.046576142	0.020897924
Fus	1464	2115	1852	949	1291	1619	1557	1111	1.2298969072	1.049850075	0.0898687094	0.0211272836
C2cd2l	812	1243	1191	755	821	994	995	858	1.132231405	1.0501888829	0.0539351968	0.0212674166
Zfp3	346	374	414	192	357	376	359	218	0.9822646658	1.0502599653	-0.0077714782	0.021296811
Glmn	592	685	736	466	611	516	597	547	1.1330967169	1.0506993007	0.0542669812	0.0214784432
Mzt1	159	219	173	117	142	141	151	125	1.3356890459	1.0507246377	0.1257053643	0.0214889158
Gm21461	131	195	129	78	115	132	113	84	1.3198380567	1.0507614213	0.1205206468	0.0215041193
Zfp628	469	461	515	345	458	597	542	276	0.8815165877	1.0513447433	-0.0547695111	0.0217451476
Gins4	162	226	148	116	142	124	118	133	1.4586466165	1.0517928287	0.163950089	0.0219302054
Klhdc2	416	648	595	257	469	585	526	284	1.009487666	1.0518518519	0.0041010171	0.0219545759
Farsa	425	415	433	296	344	365	429	264	1.1847672779	1.0519480519	0.0736330509	0.0219942937
Klf6	942	1241	1329	841	791	772	1251	811	1.3966730646	1.0523763337	0.1450947577	0.0221710729
Snrnp41	479	639	478	341	417	416	413	365	1.3421368547	1.0526992288	0.1277968021	0.0223043048
Npc2	515	796	599	372	316	428	475	447	1.7620967742	1.0531453362	0.2460297561	0.0224883089
Smc2os	56	56	62	37	73	43	39	55	0.9655172414	1.0531914894	-0.0152399666	0.022507341
Cnnm4	349	614	533	377	457	415	431	433	1.1043577982	1.0532407407	0.0431098022	0.0225276498
Ccdc59	191	291	251	142	187	215	211	162	1.1990049751	1.0536193029	0.0788209852	0.0226837186
Pigf	381	517	473	247	311	349	387	296	1.3606060606	1.0541727672	0.1337324011	0.0229117927
Ces2a	186	165	71	84	211	113	65	82	1.0833333333	1.0544217687	0.0347621063	0.0230143634
Esam	283	388	551	277	365	471	461	324	0.8026315789	1.0547770701	-0.0954837573	0.02316068
Rab2b	471	463	484	277	328	415	378	343	1.2570659489	1.0554785021	0.0993580625	0.0234493921
Igtp	7	5	16	3	7	4	5	13	1.0909090909	1.0555555556	0.0377885609	0.0234810958
Zfp263	291	316	265	171	211	267	237	176	1.269874477	1.0556900726	0.1037607945	0.0235364376
Zfp93	64	112	111	76	151	146	99	78	0.5925925926	1.0564971751	-0.2272437815	0.0238683402
Cxxc1	219	287	241	151	211	281	215	156	1.0284552846	1.0566037736	0.0121854141	0.0239121574
Sfxn2	435	896	567	287	482	831	435	373	1.0137090632	1.0569306931	0.0059133294	0.0240465099
Gm37233	83	112	92	111	81	88	77	115	1.1538461538	1.0572916667	0.0621479067	0.0241948092
Mphosph9	1247	1936	1554	917	1252	1346	1219	1117	1.2251732102	1.0577910959	0.0881974919	0.024399907
AI846148	231	453	473	275	391	343	376	331	0.931880109	1.0579915134	-0.0306399582	0.0244821841
Lyrm1	674	838	843	537	653	669	627	677	1.1437216339	1.0582822086	0.058320336	0.024601495
Lypla1	21	81	81	27	112	111	51	51	0.4573991031	1.0588235294	-0.3397046913	0.0248235837
Pisd-ps2	596	721	861	516	633	576	681	619	1.0893300248	1.0592307692	0.0371594741	0.024990588
Zfp319	487	711	688	331	431	654	588	374	1.1041474654	1.0592515593	0.0430270799	0.024999112
Cd59a	277	496	411	231	323	349	345	261	1.150297619	1.0594059406	0.0608102209	0.0250624039
Lsm12	491	587	631	326	461	448	544	359	1.1859185919	1.0598006645	0.0740548776	0.0252241875
G2e3	322	411	411	279	396	325	323	328	1.0166435506	1.0599078341	0.0071687099	0.0252681022
Gm11613	476	666	913	478	716	952	794	518	0.6846522782	1.0602134146	-0.1645299424	0.025393295
Spg11	1194	1563	1492	991	1119	1369	1156	1184	1.1081189711	1.0611111111	0.0445863901	0.0257608621
2311158D17Rik	631	713	568	478	628	639	474	511	1.0607734807	1.061928934	0.0256226538	0.026095454
Glce	1164	1755	1639	827	1238	1141	1384	938	1.2269861286	1.0620155039	0.088839653	0.0261308569
